vr_unbrain,vl_unbrain,prev_vl,prev_vr,vl_real,vr_real
-28.7518953715,-9.7848962160,-8.2541881421,-27.4446081520,-66.6666666667,-66.6666666667
-29.7864491529,-10.9280855285,-9.5835636605,-28.6434281519,-66.6666666667,-66.6666666667
-30.9229333234,-12.1193046892,-10.9251887668,-29.8325262213,-66.6666666667,-66.6666666667
-32.2102814396,-13.5724194075,-12.2687827309,-31.0192305047,-66.6666666667,-66.6666666667
-33.4924254374,-14.8413979045,-13.5987417598,-32.2153242049,-66.6666666667,-66.6666666667
-34.6847950914,-16.1306960362,-14.9039415427,-33.4297422055,-66.6666666667,-66.6666666667
-34.6746589442,-16.3061318223,-16.1875499437,-34.6607536800,-66.6666666667,-66.6666666667
-36.7898259487,-18.7016473743,-16.1875499437,-34.6607536800,-66.6666666667,-66.6666666667
-38.4457999539,-20.0916313224,-18.7750696265,-37.1081588928,-66.6666666667,-66.6666666667
-39.5077834120,-21.4088543493,-20.1166935752,-38.2947641613,-66.6666666667,-66.6666666667
-40.7396348244,-22.8494750780,-21.4801445527,-39.4641797667,-66.6666666667,-66.6135152181
-41.8833624326,-24.1357947199,-22.8365959693,-40.6392948436,-66.6666666667,-60.0827534993
-42.9727721211,-25.2974913819,-24.1695152199,-41.8334146962,-66.6666666667,-54.5751015345
-44.1443708812,-26.7568221859,-25.4906021169,-43.0368875886,-59.4733635585,-54.5264879862
-45.4446045372,-28.1907533928,-26.8248042034,-44.2289139208,-57.5936079025,-43.5569643974
-46.6502164951,-29.5568585744,-28.1752785999,-45.4065831937,-46.7919508616,-38.2927656174
-47.7865015834,-30.8048096304,-29.5116214950,-46.5952871541,-32.7039758364,-41.5445367495
-49.1558185833,-32.0879343342,-30.8067218092,-47.8182868300,-37.3128851255,-19.4659809271
-48.9332076218,-32.2557448787,-32.0804762573,-49.0582748126,-24.4583745797,-15.4947618643
-44.2098552261,-26.0386846079,-32.0804762573,-49.0582748126,-22.6676344872,-13.6278609435
-35.2242758630,-19.5967466964,-26.0472365444,-44.1392529358,-28.6920011044,-18.3791716894
-35.4402792114,-19.5011165969,-19.4748677029,-35.3148087520,-25.0189721584,-33.4942102432
-26.6657808244,-12.0206704587,-19.4748677029,-35.3148087520,-34.6743226051,-19.4376309713
-20.0524825740,-5.1129856806,-11.9213648022,-26.7029338667,-53.9909919103,-31.9874445597
-13.3413107728,1.6577684655,-5.2528353461,-20.0849266775,-42.3743367195,-17.2110100587
-10.1893148395,4.7963294836,1.4105103939,-13.2166775531,-50.4367828369,-26.0595321655
-12.1193259601,2.4386394948,4.6954494697,-10.0224102576,-54.8028548559,-6.0446307063
-12.2124755658,3.3419397764,2.5864690549,-12.1733145736,-66.1011179288,-12.3623828093
-9.8537658564,5.3356546413,3.2498521412,-12.3900831720,-64.3908937772,-13.7655466795
-9.4746103218,5.9422537075,5.4604161296,-9.8804958144,-62.8293434779,-19.1360274951
-12.7816036671,2.8806795457,5.8994611543,-9.5259438346,-62.1819814046,-9.4152271748
-16.0984077318,1.3398706478,3.0413759682,-12.9485216372,-66.6666666667,-18.9194699128
-17.1252742605,0.0644422294,1.3361297275,-16.0034035199,-66.6666666667,-16.3975109657
-18.2418085141,-1.4455078776,0.0400603102,-17.1567278696,-64.3630981445,-11.7350240548
-19.5976288534,-2.5740488626,-1.2948561165,-18.3467157158,-66.6666666667,-17.1306331952
-20.8051185165,-3.9851609312,-2.6346134199,-19.5408475860,-66.6666666667,-17.8271373113
-23.0324795549,-6.7258677129,-3.9714228673,-20.7370506622,-66.6666666667,-8.6982309818
-23.3767034498,-6.5758269614,-6.6248908571,-23.1423471514,-66.6666666667,0.0000000000
-24.4032323487,-7.7262792946,-6.6248908571,-23.1423471514,-66.6666666667,-6.8645030260
-25.5560072995,-9.1436604556,-7.9428287764,-24.3514174843,-66.6666666667,0.0000000000
1.5854558467,28.2801317473,-9.2607265544,-25.5598690810,-57.3108673096,-6.8125615517
2.9205603209,29.3073174100,28.2145147875,1.5938056047,-66.6666666667,0.0000000000
-0.0964377850,31.0151432475,29.3329495190,2.8021289968,-58.3724101384,24.9811549981
1.1847289986,32.3982785349,31.1246343161,-0.1650674637,-50.3183563550,18.4658368429
-0.1439602041,33.9107694290,32.2711357821,1.2108329207,-42.6483233770,25.4905442397
-9.0677555631,36.7487979051,33.8107814223,-0.1193348371,-28.0713359515,33.6495598157
-17.6181759962,40.1353254929,36.7296255733,-9.0488525493,-14.4219875336,52.0624995232
-25.7495919650,44.0737562124,40.1288267657,-17.7034915342,-21.0117121538,61.2127939860
-32.9537073964,37.1510898678,44.0606910735,-25.7260439960,0.0000000000,66.6666666667
-32.9230591732,35.1018743118,37.1134859796,-32.8429348619,-7.0949743191,66.6666666667
-30.5956267442,38.0896635487,35.0589397806,-32.8537189977,-5.5399268866,66.6666666667
-28.9313907850,39.4604858617,38.0815481470,-30.6239719132,-10.4115307331,66.6666666667
-27.8547443502,40.5736873487,39.5384242464,-28.9665152204,0.0000000000,66.6666666667
-26.5267055573,41.9848075919,40.6894131660,-27.7561090587,10.0340316693,66.6666666667
-24.8851701923,43.0010721511,41.8772712441,-26.3965256589,7.1509013573,66.6666666667
-23.5861698935,44.0590084707,43.0480882306,-24.9418083188,18.0504361788,66.6666666667
-22.3136441299,45.2838817576,44.2130409651,-23.5458763810,9.6990456184,66.6666666667
-46.4970081879,21.0197442317,45.3908358804,-22.3012958040,8.7029218674,66.6666666667
-47.4417506343,19.7675959158,21.1088445128,-46.5485938865,16.5979146957,60.6223026911
-48.5086558984,18.3756713443,19.8013757108,-47.6321440964,11.3785773516,66.6666666667
-49.7296222044,17.1233565860,18.3908907402,-48.6539395785,23.0678002040,53.9232055346
-50.8637914830,15.8322674215,17.0690973131,-49.7018365803,19.8117772738,51.6479293505
-51.9019902754,14.8533073630,15.9076613341,-50.8198330022,11.6939653953,39.3730243047
-53.1240472459,13.4692521330,14.7721631923,-51.9486545534,-4.8003941774,13.9392554760
-48.1551699868,10.9875080543,13.5241209815,-53.0175042585,-32.8236301740,16.5935009718
-38.7286028811,8.0412491456,11.0042336147,-47.9817925112,-66.6666666667,-66.6666666667
-29.5370183518,15.6689544591,7.9588626389,-38.7704887717,-66.6666666667,-66.6666666667
-23.8441805636,21.2625425507,15.7119592159,-29.8459458817,-65.6404892604,-66.6666666667
-24.4462178443,20.6563925396,21.1427329836,-23.8905683889,-66.6666666667,-66.6666666667
-27.4398702296,15.5750252840,20.6224057849,-24.4587488202,-66.6666666667,-66.6666666667
-30.1321217012,11.1273382742,15.6225296947,-27.4468552920,-56.1054627101,-44.9744502703
-31.3583345874,9.5320734886,11.3019834422,-30.1815648744,-66.6666666667,-51.7761905988
-32.4148412124,7.9306861228,9.5355965013,-31.2586875026,-66.6666666667,-52.9741048813
-33.4909626705,6.2532387304,7.8022985503,-32.4082482687,-44.3922917048,-37.9273692767
-34.9281420752,4.6707424290,6.1863644875,-33.5606382201,-45.6585367521,-31.8120102088
-3.4656013545,35.9906920954,4.8558594618,-34.7276243873,-38.9556010564,-28.4913102786
-2.2271626885,37.1939391201,35.8770503775,-3.4952689286,-40.6767765681,-28.0096173286
-0.4584057276,38.2544525477,37.0349499696,-2.1524145739,-44.6351448695,-35.7261776924
0.5544339526,39.4652687020,38.2254296172,-0.8709301377,-66.6666666667,-53.1006733576
1.5899618713,40.6293980564,39.4443372590,0.3606573053,-66.6666666667,-52.5521834691
2.9326055755,41.8547254693,40.6577589665,1.6034714794,-66.6666666667,-51.1348684629
4.2463851705,43.0229036543,41.8331065307,2.9105639224,-66.6666666667,-66.6666666667
5.6346137093,43.9652819223,42.9769068583,4.2688421794,-66.6666666667,-60.4837298393
6.8601899970,45.3340291668,44.1372285038,5.5982790160,-66.6666666667,-53.6727825801
8.1153476295,46.6080308797,45.3462086901,6.8494153965,-65.2377208074,-54.4350186984
9.4331404141,47.8752490290,46.5747568556,8.0711919020,-57.0553660393,-48.3044226964
10.7096313338,48.9344498296,47.7595198417,9.3629299130,-62.4378959338,-59.1959317525
11.9923446794,50.0442597564,48.8876353105,10.7426016441,-53.4991780917,-55.4730335871
13.3740986275,51.2491446254,50.0231931078,12.1116282433,-57.5812657674,-57.2925368945
14.6043118892,52.3252651298,51.2140902246,13.3995200033,-43.1782007217,-64.4901792208
16.0096121853,53.5567878633,52.4199989362,14.6192235304,-30.1313916842,-41.7740941048
17.6235516838,52.1757878138,53.5552185701,15.8841939861,-29.6549677849,-62.5161091487
20.9832773852,43.0587288367,52.2387797148,17.7697407570,-26.9507129987,-43.0262724559
24.6049032661,36.5411033531,43.0755622379,21.0512020730,-22.4692801634,-41.5836413701
26.7076935848,32.9008434070,36.5606598086,24.6566802760,-28.0878126621,-30.6712587674
29.2899565154,27.9326235955,33.0373914910,26.8176399214,-18.2155172030,-48.6812392871
30.4429364683,29.2315042722,27.9682100329,29.1276666421,-31.9549520810,-33.1055064996
32.7566044659,22.8866760781,29.2855529401,30.3315573587,-25.1195569833,-53.7068684896
33.9402433149,23.9605678330,22.9041045195,32.7475094248,-24.2683509986,-58.2503875097
35.1965231952,25.6622695793,24.2032855739,33.8978622989,-37.5381708145,-60.1568420728
36.3048976670,26.9995622225,25.5766523204,35.1064691338,-28.0303756396,-50.9949366252
37.4951121110,28.2544158128,26.9281906106,36.3006356561,-42.0264800390,-58.4453821182
38.8052514243,29.4866537690,28.2564861077,37.5045228214,-32.1659346422,-49.1539080938
39.9676802855,30.7884531114,29.5628437795,38.7258484207,-35.7556462288,-66.6666666667
41.2287155255,32.1037138927,30.8603150208,39.9538541907,-43.2880520821,-65.3301000595
42.1971759858,33.4087947065,32.1726236864,41.1687884897,-34.0655644735,-66.6279077530
43.4106359874,34.9008143605,33.5134318843,42.3586892550,-62.8539641698,-66.6666666667
44.7177223169,36.0971322332,34.8707039952,43.5335257480,-51.8834749858,-66.6666666667
46.0034780540,37.6454885269,36.2164430660,44.7181488370,-64.2171223958,-66.6666666667
47.0409906413,38.8917333458,37.5350862338,45.9284496400,-52.0854711533,-66.6666666667
48.2030153185,40.1082999757,38.8367753075,47.1541827574,-64.4373138746,-66.6666666667
49.6837718580,41.4494166475,40.1502500925,48.3690628708,-60.4148864746,-66.6666666667
50.6689344161,42.8371515175,41.4896669198,49.5600581004,-55.0397435824,-66.6666666667
51.9515743551,44.1651647959,42.8380023468,50.7428594188,-63.4451548258,-66.6666666667
53.2007457090,45.3289186692,44.1708190616,51.9400469781,-63.4278853734,-66.6666666667
54.4812030895,46.9281388589,45.4874625339,53.1521931679,-66.6666666667,-66.6666666667
55.4950791137,48.2578473150,46.8073372365,54.3612433831,-59.1726541519,-66.6666666667
56.7857985829,49.5894510023,48.1393828070,55.5589210816,-66.6666666667,-66.6666666667
57.9157184405,50.8349682171,49.4727836632,56.7553915946,-66.6666666667,-66.6666666667
58.0869715334,50.5930253168,50.8011042781,57.9566463846,-66.6666666667,-66.6666666667
60.2792043004,53.5117831573,50.8011042781,57.9566463846,-66.6666666667,-66.6666666667
61.6026902367,54.9111374820,53.4631950817,60.3538812429,-66.6666666667,-66.6666666667
62.8603523120,56.0106636249,54.7858046970,61.5604684198,25.7173975309,0.0000000000
63.9391723031,57.3274079667,56.1076221666,62.7677910528,21.4283366998,-6.0674697161
55.3644645529,49.3575033568,57.4465527459,63.9587985092,21.1057086786,10.6497724851
46.2480897055,40.2238730321,49.2989622711,55.4824806076,7.0627609889,3.6569011708
40.9786592079,35.0338144508,40.4505224594,46.2199057163,27.2153476874,10.5589330196
35.9007508759,29.9351159550,35.0652920435,40.8652487656,-59.0899149577,-50.4035711288
30.2396615112,24.4026974397,29.9667480811,35.8067584132,-66.6666666667,-53.1837264697
30.3077053124,24.6500567299,24.5731829517,30.2542431463,-66.6666666667,-55.2130381266
17.1025989229,11.3964080397,24.5731829517,30.2542431463,-66.6666666667,-66.6666666667
10.0177997980,4.3541753733,11.4638599817,17.1317794770,-66.6666666667,-65.1584227880
10.1462037415,4.3581550054,4.4593906629,10.1972902305,-66.6666666667,-66.6666666667
8.4934434300,0.9393599083,4.4593906629,10.1972902305,-66.6666666667,-66.1609848340
10.3787778459,3.1147428640,1.1092594295,8.5169610189,-66.6666666667,-35.2738618851
11.7840422477,5.0825980991,3.1210722621,10.4829544004,-66.6666666667,-59.2270215352
12.9866900810,7.2293097118,5.1889019368,11.8583793590,-66.6666666667,-64.6970947584
14.0946220236,9.1943042894,7.2990672202,12.9593641565,-66.6666666667,-66.6666666667
14.1395721045,9.0594710449,9.1026076708,14.1051566128,-66.6666666667,-66.6666666667
15.3160414752,10.4257961115,9.1026076708,14.1051566128,-66.6666666667,-66.6666666667
17.5021209095,13.0974887777,10.4257586794,15.3093135465,-66.6666666667,-66.6666666667
17.9721472064,13.0660180072,13.0727034468,17.7209920846,-34.0882023176,-52.8831124306
18.9412677074,14.5582773702,13.0727034468,17.7209920846,-34.6810102463,-51.9175966581
20.1585073648,15.8178589596,14.3969913136,18.9273439852,-66.6666666667,-36.9554837545
21.2585543464,16.8439742489,15.7221274618,20.1330136959,-65.1755889257,-44.6565786997
22.7013337111,18.4124196323,17.0484842743,21.3375801708,-55.5827021599,-65.0342067083
23.8982721945,19.6986929373,18.3760893423,22.5409893662,-34.6996188164,-43.8476483027
24.8573117730,21.1030771862,19.7043971351,23.7437296790,-28.7194629510,-35.8894745509
26.1109755561,22.2928140196,21.0322880123,24.9468365498,-25.7686873277,-48.9630262057
27.5073249696,23.8306993265,22.3584012988,26.1515887166,-50.6778279940,-44.4816231728
28.5368124125,24.9066875881,23.6817330035,27.3588732575,-47.4778374036,-51.7814159393
31.0174957857,27.4542311352,25.0019110596,28.5681853887,-36.8137359619,-38.9991005262
30.9823392771,27.7042192940,27.6428778916,30.9873496580,-30.1464120547,-31.2662382921
32.1856159846,29.1086686114,27.6428778916,30.9873496580,-18.6187684536,-13.0346506834
33.3294543106,30.4438138200,28.9687863383,32.1922949260,-25.1741349697,-22.5212891897
34.5827054784,31.4344893510,30.2986671010,33.3927036068,0.0000000000,-19.0054953098
26.3166217814,24.9728129202,31.6292914021,34.5909464445,-3.5769773026,-19.1586236159
18.7935295856,17.1977400149,25.0592428812,26.2336252893,-3.9279354115,-11.9117925564
10.5212941116,9.0174032551,17.2755197539,18.5805757186,-8.6505144835,-9.0212831895
4.0563130286,2.7240922896,9.0970065169,10.4177619283,-33.7026039759,-10.4607313871
1.3671412013,0.1140498628,2.7756278380,4.1133636537,-40.7532215118,6.2684734662
4.7239662806,3.5530284827,0.0370171931,1.3777751502,-46.2891459465,-4.7738264004
8.6847515272,7.3650069273,3.5492525187,4.8928743917,-58.2354029020,-7.7961097161
0.6827258658,5.2704247177,7.2377070068,8.5864616640,-66.6666666667,-5.9442281723
-1.4598207173,3.0513869710,5.3181096736,0.5785448751,-48.2853412628,-4.9981777867
2.0786182244,6.9674227194,3.1680149549,-1.5603989165,-35.1605137189,3.4286533793
4.0963679063,10.6199958923,6.9207137622,1.9530090281,-40.4187401136,0.0000000000
6.0141242820,12.2239390137,10.6588758820,4.1104817957,-23.6218015353,11.4055295785
-2.6216338277,14.9756079175,12.2035258436,5.8371854465,-9.9970489740,27.0777960618
-1.3648718592,16.1774500877,15.0091435513,-2.5547399780,-22.7744321028,30.1977535089
-10.3279440669,19.1673412267,16.1241921166,-1.4007019651,-23.5272904237,36.2470984459
-14.1754780259,14.8268754098,19.1172666170,-10.3986359153,0.0000000000,62.0380401611
-12.6151238188,16.6886036414,14.8037431730,-14.5270813328,0.0000000000,66.6666666667
-19.8896959518,21.2723713294,16.7894599793,-12.6117447558,9.4048559666,66.6666666667
-18.6414189791,22.3067139522,21.2053866253,-19.9387609384,5.2206993103,66.6666666667
-17.4024657636,23.5998598226,22.3196012876,-18.8165424359,12.7332796653,66.6666666667
-16.1129255155,24.6248975983,23.5297522259,-17.4801638706,6.8214590351,66.6666666667
-14.9023100157,26.0243046232,24.7211763548,-16.1857842747,20.8198149999,66.6666666667
-13.6514119248,26.9107000417,25.9075313389,-14.9042903552,10.7828696569,66.6666666667
-12.3252375727,28.1255786720,27.0907095770,-13.6072036230,14.5794928074,66.6666666667
-10.8825275028,29.5091243995,28.2661709936,-12.2766602990,4.0479208032,66.6666666667
-9.4098639851,30.5823195737,29.4328621253,-10.9138508481,12.3181462288,66.6666666667
-8.2901842142,31.6862964705,30.5983396332,-9.5414656610,3.8461923599,66.6666666667
-6.8634473028,32.9720730636,31.7760477977,-8.1916705725,24.4418263435,66.4015014966
-34.2245121824,5.5988822391,32.9751434936,-6.8839571096,6.1338037252,53.1630396843
-36.6558100279,2.9159582377,5.6051036015,-34.1910617221,13.7712130944,66.6666666667
-37.6727288738,1.5898911271,2.9711541521,-36.5859064872,17.2966102759,26.3971447945
-38.8853297983,0.2610836848,1.5749357803,-37.7385395042,13.4939799706,27.3458739122
-32.3083638491,-2.5929443628,0.1746996429,-38.8860769900,20.3829328219,27.1776676178
-32.3163408289,-4.1323374493,-2.5116758053,-32.3103767107,28.6483387152,13.2859905561
-32.6372026449,-5.6704075076,-3.9798191279,-32.3723740477,24.1799453894,15.1307612658
-23.2903310350,-8.6836246291,-5.5152479210,-32.4375345571,9.5110932986,27.0972311497
-17.9125010605,-11.6702568097,-8.6386134899,-23.2983057573,23.7267335256,17.6485975583
-19.2584003469,-11.5482788167,-11.6665245253,-17.9075331371,17.2623912493,26.0544677575
-20.5570000975,-12.9845569399,-11.5776901162,-19.3192215955,17.2623912493,26.0544677575
-20.5094000198,-12.8834235487,-12.9240292060,-20.5402303180,27.6082356771,23.5306302706
-22.8858806903,-15.5648372690,-12.9240292060,-20.5402303180,12.0491305987,16.1129126946
-24.0423290507,-16.7169015267,-15.5907563690,-22.9595826840,0.0000000000,13.4651372830
-20.2132231191,-15.3835810715,-16.9132511839,-24.1666904847,-3.4819707274,0.0000000000
-17.5661539480,-6.1711092154,-15.3888427677,-20.2190386560,-10.7021331787,0.0000000000
-9.3070647574,1.6756746657,-6.3485495883,-17.6648856048,-14.3492837747,0.0000000000
-6.5107004386,4.4958732612,1.8164995157,-9.2466039891,-31.6580712795,-4.5800909400
-8.2712630123,0.0549168558,4.5827873859,-6.4949449332,-37.1742685636,0.0000000000
-10.6214715338,-2.4564810696,0.0741453474,-8.1377993100,-43.9812580744,-16.2874201934
-12.2961661721,-0.1219040432,-2.5043722151,-10.6787634523,-57.6239824295,0.0000000000
-13.6182922674,-1.4220969062,-0.1233718438,-12.3208970211,-56.2982797623,-17.3941274484
-13.4966005635,-1.4235014570,-1.4334707695,-13.4984658030,-66.6666666667,0.0000000000
-16.3681414719,-1.2215967269,-1.4334707695,-13.4984658030,-66.6666666667,-18.6071674029
-17.7631824608,-0.0435732927,-1.2660531911,-16.2598917321,-66.6666666667,-34.2304229736
-18.9945145797,-1.2426801217,0.0570584714,-17.8094798002,-66.6666666667,-51.1193275452
-20.2196184751,-2.4635347887,-1.2557450251,-19.0010192637,-66.6666666667,-60.6673121452
-21.3893184416,-3.8914131322,-2.5838703454,-20.2186286017,-66.6666666667,-66.6666666667
-22.5996626421,-5.2317776614,-3.9014434451,-21.4326357912,-66.6666666667,-66.6666666667
-24.1316347530,-6.5378307329,-5.2167037445,-22.6445420291,-66.6666666667,-66.6666666667
-25.2510746223,-7.9858222606,-6.5365799724,-23.8522828446,-66.6666666667,-66.6666666667
